,GAP
9153,-37041.0
9154,-37216.0
9155,-37615.0
9156,-37764.0
9157,-37935.0
9158,-37956.0
9159,-38503.0
9160,-38602.0
9161,-39144.0
9162,-39394.0
9163,-39977.0
9164,-40159.0
9165,-40265.0
9166,-40321.0
9167,-40476.0
9168,-40648.0
9169,-40787.0
9170,-40796.0
9171,-41011.0
9172,-41206.0
9173,-41227.0
9174,-41287.0
9175,-41323.0
9176,-41347.0
9177,-41507.0
9178,-41554.0
9179,-41601.0
9180,-41631.0
9181,-41833.0
9182,-41889.0
9183,-41931.0
9184,-41997.0
9185,-42285.0
9186,-42293.0
9187,-42369.0
9188,-42419.0
9189,-42571.0
9190,-42750.0
9191,-42900.0
9192,-42913.0
9193,-42947.0
9194,-42949.0
9195,-43002.0
9196,-43050.0
9197,-43053.0
9198,-43108.0
9199,-43134.0
9200,-43146.0
9201,-43149.0
9202,-43160.0
9203,-43161.0
9204,-43188.0
9205,-43198.0
9206,-43200.0
9207,43169.0
9208,42995.0
9209,42974.0
9210,42648.0
9211,42576.0
9212,42564.0
9213,42380.0
9214,42326.0
9215,42243.0
9216,42222.0
9217,42043.0
9218,41697.0
9219,41631.0
9220,41438.0
9221,41400.0
9222,41156.0
9223,41089.0
9224,41006.0
9225,40823.0
9226,40768.0
9227,40660.0
9228,40653.0
9229,40387.0
9230,40179.0
9231,39734.0
9232,39699.0
9233,39660.0
9234,39520.0
9235,39495.0
9236,39307.0
9237,39258.0
9238,39094.0
9239,38818.0
9240,38687.0
9241,38296.0
9242,37800.0
9243,37788.0
9244,37610.0
9245,37508.0
9246,37253.0
9247,37251.0
9248,37170.0
9249,37170.0
9250,37160.0
9251,37141.0
9252,37139.0
9253,37079.0
9254,36855.0
9255,36624.0
9256,36621.0
9257,36590.0
9258,36498.0
9259,36374.0
9260,36341.0
9261,36326.0
9262,36264.0
9263,36241.0
9264,36068.0
9265,35994.0
9266,35938.0
9267,35750.0
9268,34829.0
9269,34781.0
9270,34515.0
9271,34487.0
9272,34466.0
9273,34399.0
9274,34343.0
9275,34214.0
9276,34200.0
9277,33846.0
9278,33841.0
9279,33757.0
9280,33710.0
9281,33671.0
9282,33662.0
9283,33643.0
9284,33632.0
9285,33540.0
9286,33520.0
9287,33422.0
9288,33340.0
9289,33158.0
9290,33100.0
9291,33073.0
9292,32969.0
9293,32963.0
9294,32826.0
9295,32819.0
9296,32745.0
9297,32728.0
9298,32580.0
9299,32567.0
9300,32513.0
9301,32460.0
9302,32456.0
9303,32402.0
9304,32401.0
9305,32400.0
9306,32277.0
9307,32236.0
9308,32154.0
9309,32100.0
9310,31971.0
9311,31941.0
9312,31941.0
9313,31744.0
9314,31517.0
9315,31500.0
9316,31478.0
9317,31394.0
9318,31319.0
9319,31026.0
9320,30857.0
9321,30827.0
9322,30685.0
9323,30638.0
9324,30600.0
9325,30485.0
9326,30465.0
9327,30405.0
9328,30299.0
9329,30274.0
9330,30169.0
9331,29954.0
9332,29898.0
9333,29880.0
9334,29780.0
9335,29760.0
9336,29756.0
9337,29741.0
9338,29737.0
9339,29682.0
9340,29597.0
9341,29564.0
9342,29425.0
9343,29376.0
9344,29354.0
9345,29338.0
9346,29276.0
9347,29197.0
9348,29027.0
9349,28996.0
9350,28958.0
9351,28867.0
9352,28814.0
9353,28800.0
9354,28723.0
9355,28671.0
9356,28550.0
9357,28430.0
9358,28409.0
9359,28244.0
9360,28127.0
9361,28116.0
9362,28110.0
9363,28004.0
9364,28002.0
9365,27902.0
9366,27627.0
9367,27576.0
9368,27345.0
9369,27220.0
9370,27098.0
9371,27044.0
9372,27000.0
9373,26734.0
9374,26615.0
9375,26575.0
9376,26481.0
9377,26269.0
9378,26208.0
9379,26153.0
9380,26120.0
9381,25896.0
9382,25873.0
9383,25862.0
9384,25846.0
9385,25840.0
9386,25819.0
9387,25817.0
9388,25809.0
9389,25784.0
9390,25748.0
9391,25718.0
9392,25710.0
9393,25698.0
9394,25693.0
9395,25629.0
9396,25279.0
9397,25248.0
9398,25217.0
9399,25202.0
9400,25200.0
9401,25200.0
9402,25140.0
9403,25086.0
9404,25080.0
9405,25015.0
9406,24913.0
9407,24789.0
9408,24393.0
9409,24347.0
9410,24129.0
9411,24101.0
9412,24067.0
9413,23985.0
9414,23928.0
9415,23896.0
9416,23712.0
9417,23679.0
9418,23647.0
9419,23615.0
9420,23596.0
9421,23449.0
9422,23287.0
9423,23254.0
9424,23180.0
9425,23100.0
9426,22804.0
9427,22804.0
9428,22800.0
9429,22643.0
9430,22465.0
9431,22204.0
9432,22166.0
9433,22163.0
9434,22020.0
9435,21832.0
9436,21762.0
9437,21638.0
9438,21635.0
9439,21626.0
9440,21604.0
9441,21601.0
9442,21601.0
9443,21601.0
9444,21600.0
9445,21600.0
9446,21600.0
9447,21320.0
9448,21262.0
9449,21158.0
9450,21139.0
9451,20875.0
9452,20820.0
9453,20814.0
9454,20761.0
9455,20417.0
9456,20343.0
9457,20229.0
9458,20218.0
9459,20212.0
9460,20106.0
9461,20078.0
9462,20072.0
9463,20072.0
9464,19945.0
9465,19923.0
9466,19865.0
9467,19816.0
9468,19658.0
9469,19437.0
9470,19399.0
9471,19368.0
9472,19126.0
9473,19071.0
9474,19059.0
9475,18997.0
9476,18900.0
9477,18693.0
9478,18567.0
9479,18545.0
9480,18462.0
9481,18363.0
9482,18242.0
9483,18116.0
9484,18050.0
9485,18005.0
9486,18002.0
9487,18002.0
9488,18000.0
9489,17749.0
9490,17741.0
9491,17691.0
9492,17680.0
9493,17634.0
9494,17427.0
9495,17296.0
9496,17226.0
9497,16624.0
9498,16183.0
9499,16168.0
9500,16136.0
9501,15987.0
9502,15698.0
9503,15628.0
9504,15482.0
9505,15285.0
9506,15064.0
9507,14705.0
9508,14582.0
9509,14581.0
9510,14421.0
9511,14411.0
9512,14060.0
9513,13996.0
9514,13593.0
9515,13408.0
9516,13354.0
9517,13241.0
9518,13083.0
9519,12965.0
9520,12934.0
9521,12856.0
9522,12649.0
9523,12635.0
9524,12533.0
9525,12363.0
9526,12225.0
9527,12192.0
9528,12042.0
9529,11953.0
9530,11929.0
9531,11618.0
9532,11524.0
9533,11495.0
9534,11445.0
9535,11426.0
9536,11345.0
9537,11199.0
9538,11139.0
9539,11072.0
9540,10956.0
9541,10890.0
9542,10861.0
9543,10859.0
9544,10806.0
9545,10802.0
9546,10801.0
9547,10383.0
9548,10359.0
9549,10198.0
9550,9938.0
9551,9933.0
9552,9874.0
9553,9418.0
9554,9061.0
9555,8902.0
9556,8673.0
9557,8604.0
9558,8428.0
9559,8418.0
9560,8143.0
9561,7851.0
9562,7780.0
9563,7723.0
9564,7646.0
9565,7514.0
9566,7462.0
9567,7269.0
9568,7205.0
9569,7080.0
9570,7012.0
9571,6796.0
9572,6689.0
9573,6685.0
9574,6639.0
9575,6459.0
9576,6412.0
9577,6340.0
9578,6183.0
9579,6172.0
9580,6146.0
9581,6002.0
9582,5842.0
9583,5834.0
9584,5593.0
9585,5236.0
9586,5165.0
9587,5152.0
9588,5113.0
9589,4913.0
9590,4911.0
9591,4874.0
9592,4862.0
9593,4668.0
9594,4664.0
9595,4639.0
9596,4608.0
9597,4548.0
9598,4391.0
9599,4321.0
9600,4230.0
9601,4204.0
9602,4141.0
9603,4125.0
9604,3965.0
9605,3853.0
9606,3658.0
9607,3655.0
9608,3654.0
9609,3625.0
9610,3617.0
9611,3601.0
9612,3416.0
9613,3277.0
9614,3215.0
9615,3187.0
9616,3036.0
9617,2984.0
9618,2981.0
9619,2981.0
9620,2980.0
9621,2864.0
9622,2848.0
9623,2802.0
9624,2740.0
9625,2738.0
9626,2715.0
9627,2584.0
9628,2461.0
9629,2435.0
9630,2383.0
9631,2371.0
9632,2321.0
9633,2266.0
9634,2246.0
9635,2227.0
9636,2200.0
9637,2132.0
9638,2102.0
9639,2100.0
9640,2042.0
9641,2037.0
9642,2033.0
9643,1987.0
9644,1893.0
9645,1765.0
9646,1744.0
9647,1637.0
9648,1637.0
9649,1619.0
9650,1609.0
9651,1584.0
9652,1554.0
9653,1549.0
9654,1530.0
9655,1465.0
9656,1458.0
9657,1436.0
9658,1410.0
9659,1357.0
9660,1313.0
9661,1301.0
9662,1293.0
9663,1287.0
9664,1241.0
9665,1217.0
9666,1198.0
9667,1171.0
9668,1164.0
9669,1106.0
9670,1094.0
9671,1082.0
9672,1066.0
9673,1053.0
9674,1021.0
9675,989.0
9676,971.0
9677,963.0
9678,956.0
9679,925.0
9680,904.0
9681,901.0
9682,893.0
9683,870.0
9684,844.0
9685,834.0
9686,782.0
9687,776.0
9688,747.0
9689,728.0
9690,688.0
9691,687.0
9692,686.0
9693,677.0
9694,673.0
9695,654.0
9696,647.0
9697,580.0
9698,571.0
9699,496.0
9700,485.0
9701,457.0
9702,456.0
9703,433.0
9704,404.0
9705,394.0
9706,389.0
9707,388.0
9708,382.0
9709,382.0
9710,381.0
9711,380.0
9712,376.0
9713,371.0
9714,368.0
9715,367.0
9716,366.0
9717,366.0
9718,363.0
9719,360.0
9720,359.0
9721,352.0
9722,342.0
9723,342.0
9724,337.0
9725,336.0
9726,335.0
9727,329.0
9728,329.0
9729,328.0
9730,326.0
9731,323.0
9732,321.0
9733,320.0
9734,320.0
9735,317.0
9736,306.0
9737,302.0
9738,291.0
9739,254.0
9740,248.0
9741,245.0
9742,244.0
9743,241.0
9744,240.0
9745,240.0
9746,209.0
9747,192.0
9748,191.0
9749,187.0
9750,179.0
9751,178.0
9752,176.0
9753,174.0
9754,174.0
9755,173.0
9756,172.0
9757,172.0
9758,172.0
9759,171.0
9760,170.0
9761,170.0
9762,169.0
9763,169.0
9764,168.0
9765,168.0
9766,168.0
9767,165.0
9768,165.0
9769,164.0
9770,163.0
9771,163.0
9772,162.0
9773,162.0
9774,161.0
9775,160.0
9776,159.0
9777,158.0
9778,157.0
9779,154.0
9780,154.0
9781,153.0
9782,146.0
9783,145.0
9784,144.0
9785,143.0
9786,143.0
9787,143.0
9788,143.0
9789,140.0
9790,138.0
9791,135.0
9792,135.0
9793,134.0
9794,133.0
9795,133.0
9796,128.0
9797,128.0
9798,128.0
9799,127.0
9800,126.0
9801,126.0
9802,125.0
9803,125.0
9804,124.0
9805,124.0
9806,122.0
9807,122.0
9808,121.0
9809,121.0
9810,119.0
9811,119.0
9812,119.0
9813,119.0
9814,119.0
9815,119.0
9816,118.0
9817,117.0
9818,117.0
9819,116.0
9820,116.0
9821,115.0
9822,115.0
9823,114.0
9824,113.0
9825,113.0
9826,113.0
9827,113.0
9828,113.0
9829,112.0
9830,112.0
9831,111.0
9832,110.0
9833,110.0
9834,110.0
9835,110.0
9836,110.0
9837,109.0
9838,109.0
9839,109.0
9840,109.0
9841,108.0
9842,108.0
9843,108.0
9844,107.0
9845,107.0
9846,107.0
9847,107.0
9848,107.0
9849,107.0
9850,107.0
9851,106.0
9852,106.0
9853,106.0
9854,105.0
9855,105.0
9856,105.0
9857,105.0
9858,104.0
9859,104.0
9860,104.0
9861,104.0
9862,104.0
9863,103.0
9864,103.0
9865,102.0
9866,102.0
9867,102.0
9868,102.0
9869,101.0
9870,101.0
9871,101.0
9872,101.0
9873,101.0
9874,101.0
9875,101.0
9876,101.0
9877,100.0
9878,100.0
9879,100.0
9880,100.0
9881,100.0
9882,100.0
9883,99.0
9884,99.0
9885,99.0
9886,99.0
9887,99.0
9888,99.0
9889,98.0
9890,98.0
9891,98.0
9892,98.0
9893,97.0
9894,97.0
9895,97.0
9896,97.0
9897,97.0
9898,97.0
9899,97.0
9900,97.0
9901,97.0
9902,96.0
9903,96.0
9904,96.0
9905,96.0
9906,96.0
9907,96.0
9908,96.0
9909,95.0
9910,95.0
9911,95.0
9912,95.0
9913,95.0
9914,95.0
9915,95.0
9916,95.0
9917,94.0
9918,94.0
9919,94.0
9920,94.0
9921,94.0
9922,94.0
9923,94.0
9924,94.0
9925,94.0
9926,94.0
9927,94.0
9928,92.0
9929,92.0
9930,92.0
9931,92.0
9932,92.0
9933,91.0
9934,91.0
9935,90.0
9936,90.0
9937,90.0
9938,90.0
9939,90.0
9940,90.0
9941,89.0
9942,89.0
9943,89.0
9944,89.0
9945,88.0
9946,88.0
9947,88.0
9948,88.0
9949,88.0
9950,88.0
9951,88.0
9952,87.0
9953,87.0
9954,86.0
9955,86.0
9956,86.0
9957,86.0
9958,86.0
9959,86.0
9960,86.0
9961,86.0
9962,85.0
9963,85.0
9964,85.0
9965,85.0
9966,85.0
9967,85.0
9968,85.0
9969,84.0
9970,84.0
9971,84.0
9972,84.0
9973,84.0
9974,84.0
9975,84.0
9976,83.0
9977,83.0
9978,83.0
9979,83.0
9980,83.0
9981,83.0
9982,83.0
9983,82.0
9984,82.0
9985,82.0
9986,82.0
9987,82.0
9988,82.0
9989,81.0
9990,81.0
9991,81.0
9992,81.0
9993,81.0
9994,81.0
9995,81.0
9996,81.0
9997,80.0
9998,80.0
9999,79.0
10000,79.0
10001,79.0
10002,79.0
10003,79.0
10004,79.0
10005,79.0
10006,79.0
10007,79.0
10008,78.0
10009,78.0
10010,78.0
10011,78.0
10012,78.0
10013,78.0
10014,78.0
10015,78.0
10016,77.0
10017,77.0
10018,77.0
10019,76.0
10020,76.0
10021,76.0
10022,76.0
10023,76.0
10024,76.0
10025,75.0
10026,75.0
10027,75.0
10028,75.0
10029,75.0
10030,75.0
10031,75.0
10032,74.0
10033,74.0
10034,74.0
10035,74.0
10036,74.0
10037,74.0
10038,74.0
10039,74.0
10040,74.0
10041,73.0
10042,73.0
10043,73.0
10044,73.0
10045,73.0
10046,73.0
10047,73.0
10048,73.0
10049,73.0
10050,73.0
10051,72.0
10052,72.0
10053,72.0
10054,72.0
10055,72.0
10056,72.0
10057,72.0
10058,71.0
10059,71.0
10060,71.0
10061,71.0
10062,71.0
10063,71.0
10064,71.0
10065,70.0
10066,70.0
10067,70.0
10068,70.0
10069,70.0
10070,70.0
10071,70.0
10072,70.0
10073,70.0
10074,70.0
10075,69.0
10076,69.0
10077,69.0
10078,69.0
10079,69.0
10080,69.0
10081,69.0
10082,69.0
10083,69.0
10084,68.0
10085,68.0
10086,68.0
10087,68.0
10088,68.0
10089,68.0
10090,68.0
10091,68.0
10092,68.0
10093,68.0
10094,67.0
10095,67.0
10096,67.0
10097,67.0
10098,67.0
10099,66.0
10100,66.0
10101,66.0
10102,66.0
10103,66.0
10104,66.0
10105,66.0
10106,66.0
10107,66.0
10108,65.0
10109,65.0
10110,65.0
10111,65.0
10112,65.0
10113,65.0
10114,65.0
10115,65.0
10116,65.0
10117,64.0
10118,64.0
10119,64.0
10120,64.0
10121,64.0
10122,64.0
10123,64.0
10124,64.0
10125,64.0
10126,63.0
10127,63.0
10128,63.0
10129,63.0
10130,63.0
10131,63.0
10132,63.0
10133,63.0
10134,63.0
10135,63.0
10136,63.0
10137,63.0
10138,63.0
10139,62.0
10140,62.0
10141,62.0
10142,62.0
10143,62.0
10144,62.0
10145,62.0
10146,62.0
10147,61.0
10148,61.0
10149,61.0
10150,61.0
10151,61.0
10152,61.0
10153,61.0
10154,61.0
10155,60.0
10156,60.0
10157,60.0
10158,60.0
10159,60.0
10160,60.0
10161,60.0
10162,60.0
10163,60.0
10164,60.0
10165,60.0
10166,60.0
10167,59.0
10168,59.0
10169,59.0
10170,59.0
10171,59.0
10172,59.0
10173,59.0
10174,59.0
10175,59.0
10176,58.0
10177,58.0
10178,58.0
10179,57.0
10180,57.0
10181,57.0
10182,57.0
10183,57.0
10184,57.0
10185,56.0
10186,56.0
10187,56.0
10188,56.0
10189,56.0
10190,56.0
10191,55.0
10192,55.0
10193,55.0
10194,55.0
10195,55.0
10196,55.0
10197,55.0
10198,55.0
10199,54.0
10200,54.0
10201,54.0
10202,54.0
10203,54.0
10204,54.0
10205,54.0
10206,54.0
10207,53.0
10208,53.0
10209,53.0
10210,53.0
10211,53.0
10212,53.0
10213,53.0
10214,53.0
10215,53.0
10216,53.0
10217,53.0
10218,53.0
10219,53.0
10220,53.0
10221,52.0
10222,52.0
10223,52.0
10224,52.0
10225,52.0
10226,52.0
10227,52.0
10228,52.0
10229,52.0
10230,52.0
10231,52.0
10232,52.0
10233,51.0
10234,51.0
10235,51.0
10236,51.0
10237,51.0
10238,51.0
10239,51.0
10240,51.0
10241,51.0
10242,51.0
10243,51.0
10244,51.0
10245,51.0
10246,51.0
10247,50.0
10248,50.0
10249,50.0
10250,50.0
10251,50.0
10252,50.0
10253,50.0
10254,50.0
10255,50.0
10256,49.0
10257,49.0
10258,49.0
10259,49.0
10260,49.0
10261,49.0
10262,49.0
10263,48.0
10264,48.0
10265,48.0
10266,48.0
10267,48.0
10268,48.0
10269,48.0
10270,48.0
10271,48.0
10272,47.0
10273,47.0
10274,47.0
10275,47.0
10276,47.0
10277,47.0
10278,47.0
10279,47.0
10280,47.0
10281,47.0
10282,47.0
10283,47.0
10284,46.0
10285,46.0
10286,46.0
10287,46.0
10288,46.0
10289,46.0
10290,45.0
10291,45.0
10292,45.0
10293,45.0
10294,45.0
10295,45.0
10296,45.0
10297,45.0
10298,45.0
10299,45.0
10300,44.0
10301,44.0
10302,44.0
10303,44.0
10304,44.0
10305,44.0
10306,44.0
10307,44.0
10308,44.0
10309,44.0
10310,44.0
10311,44.0
10312,44.0
10313,44.0
10314,44.0
10315,44.0
10316,43.0
10317,43.0
10318,43.0
10319,43.0
10320,43.0
10321,43.0
10322,42.0
10323,42.0
10324,42.0
10325,42.0
10326,42.0
10327,42.0
10328,42.0
10329,42.0
10330,42.0
10331,42.0
10332,42.0
10333,42.0
10334,42.0
10335,42.0
10336,42.0
10337,42.0
10338,42.0
10339,42.0
10340,41.0
10341,41.0
10342,41.0
10343,41.0
10344,41.0
10345,41.0
10346,41.0
10347,41.0
10348,41.0
10349,41.0
10350,41.0
10351,41.0
10352,41.0
10353,41.0
10354,41.0
10355,40.0
10356,40.0
10357,40.0
10358,40.0
10359,40.0
10360,40.0
10361,40.0
10362,40.0
10363,40.0
10364,40.0
10365,40.0
10366,40.0
10367,40.0
10368,39.0
10369,39.0
10370,39.0
10371,39.0
10372,39.0
10373,39.0
10374,39.0
10375,39.0
10376,39.0
10377,39.0
10378,39.0
10379,39.0
10380,39.0
10381,39.0
10382,38.0
10383,38.0
10384,38.0
10385,37.0
10386,37.0
10387,37.0
10388,37.0
10389,37.0
10390,37.0
10391,37.0
10392,37.0
10393,36.0
10394,36.0
10395,36.0
10396,36.0
10397,36.0
10398,36.0
10399,36.0
10400,36.0
10401,36.0
10402,36.0
10403,36.0
10404,35.0
10405,35.0
10406,35.0
10407,35.0
10408,35.0
10409,35.0
10410,35.0
10411,35.0
10412,35.0
10413,35.0
10414,35.0
10415,35.0
10416,35.0
10417,34.0
10418,34.0
10419,34.0
10420,34.0
10421,34.0
10422,34.0
10423,34.0
10424,34.0
10425,34.0
10426,34.0
10427,34.0
10428,34.0
10429,33.0
10430,33.0
10431,33.0
10432,33.0
10433,33.0
10434,33.0
10435,33.0
10436,33.0
10437,33.0
10438,33.0
10439,33.0
10440,33.0
10441,33.0
10442,33.0
10443,33.0
10444,32.0
10445,32.0
10446,32.0
10447,32.0
10448,32.0
10449,32.0
10450,32.0
10451,32.0
10452,32.0
10453,32.0
10454,32.0
10455,32.0
10456,31.0
10457,31.0
10458,31.0
10459,31.0
10460,31.0
10461,31.0
10462,31.0
10463,31.0
10464,31.0
10465,30.0
10466,30.0
10467,30.0
10468,30.0
10469,30.0
10470,30.0
10471,30.0
10472,29.0
10473,29.0
10474,29.0
10475,29.0
10476,29.0
10477,29.0
10478,29.0
10479,29.0
10480,29.0
10481,29.0
10482,28.0
10483,28.0
10484,28.0
10485,28.0
10486,28.0
10487,28.0
10488,27.0
10489,27.0
10490,27.0
10491,27.0
10492,27.0
10493,27.0
10494,26.0
10495,26.0
10496,26.0
10497,26.0
10498,26.0
10499,26.0
10500,26.0
10501,26.0
10502,26.0
10503,26.0
10504,26.0
10505,26.0
10506,26.0
10507,25.0
10508,25.0
10509,25.0
10510,25.0
10511,25.0
10512,25.0
10513,25.0
10514,24.0
10515,24.0
10516,24.0
10517,24.0
10518,24.0
10519,24.0
10520,23.0
10521,23.0
10522,23.0
10523,23.0
10524,23.0
10525,23.0
10526,23.0
10527,23.0
10528,23.0
10529,23.0
10530,22.0
10531,22.0
10532,22.0
10533,22.0
10534,22.0
10535,21.0
10536,21.0
10537,21.0
10538,21.0
10539,21.0
10540,21.0
10541,21.0
10542,20.0
10543,20.0
10544,20.0
10545,20.0
10546,20.0
10547,20.0
10548,20.0
10549,20.0
10550,20.0
10551,20.0
10552,20.0
10553,20.0
10554,19.0
10555,19.0
10556,19.0
10557,19.0
10558,19.0
10559,19.0
10560,18.0
10561,18.0
10562,18.0
10563,18.0
10564,17.0
10565,17.0
10566,17.0
10567,17.0
10568,17.0
10569,16.0
10570,16.0
10571,16.0
10572,16.0
10573,16.0
10574,15.0
10575,15.0
10576,15.0
10577,15.0
10578,15.0
10579,15.0
10580,14.0
10581,14.0
10582,14.0
10583,14.0
10584,14.0
10585,13.0
10586,13.0
10587,13.0
10588,13.0
10589,13.0
10590,13.0
10591,13.0
10592,12.0
10593,12.0
10594,12.0
10595,11.0
10596,11.0
10597,11.0
10598,10.0
10599,10.0
10600,9.0
10601,9.0
10602,9.0
10603,9.0
10604,8.0
10605,7.0
10606,7.0
10607,7.0
10608,6.0
10609,6.0
10610,6.0
10611,5.0
10612,5.0
10613,5.0
10614,5.0
10615,4.0
10616,4.0
10617,4.0
10618,4.0
10619,3.0
10620,3.0
10621,3.0
10622,2.0
10623,2.0
10624,2.0
10625,2.0
10626,1.0
10627,1.0
10628,1.0
10629,1.0
10630,1.0
10631,1.0
10632,1.0
10633,1.0
10634,1.0
10635,1.0
10636,1.0
10637,1.0
10638,1.0
10639,0.0
10640,0.0
10641,0.0
10642,0.0
10643,0.0
10644,0.0
10645,-1.0
10646,-18.0
10647,-24.0
10648,-47.0
10649,-50.0
10650,-54.0
10651,-66.0
10652,-68.0
10653,-69.0
10654,-136.0
10655,-147.0
10656,-180.0
10657,-206.0
10658,-227.0
10659,-232.0
10660,-246.0
10661,-248.0
10662,-248.0
10663,-253.0
10664,-256.0
10665,-257.0
10666,-262.0
10667,-265.0
10668,-280.0
10669,-282.0
10670,-286.0
10671,-289.0
10672,-290.0
10673,-294.0
10674,-487.0
10675,-503.0
10676,-523.0
10677,-535.0
10678,-547.0
10679,-566.0
10680,-567.0
10681,-569.0
10682,-572.0
10683,-576.0
10684,-598.0
10685,-612.0
10686,-639.0
10687,-648.0
10688,-773.0
10689,-776.0
10690,-869.0
10691,-869.0
10692,-900.0
10693,-1058.0
10694,-1254.0
10695,-1316.0
10696,-1355.0
10697,-1357.0
10698,-1398.0
10699,-1564.0
10700,-1576.0
10701,-1592.0
10702,-1659.0
10703,-1724.0
10704,-1800.0
10705,-1800.0
10706,-1813.0
10707,-1832.0
10708,-1943.0
10709,-2000.0
10710,-2100.0
10711,-2225.0
10712,-2238.0
10713,-2251.0
10714,-2359.0
10715,-2378.0
10716,-2392.0
10717,-2412.0
10718,-2496.0
10719,-2515.0
10720,-2521.0
10721,-2540.0
10722,-2603.0
10723,-2666.0
10724,-2700.0
10725,-2700.0
10726,-2700.0
10727,-2700.0
10728,-2700.0
10729,-2703.0
10730,-2747.0
10731,-2809.0
10732,-2828.0
10733,-2977.0
10734,-2980.0
10735,-2988.0
10736,-3025.0
10737,-3248.0
10738,-3294.0
10739,-3365.0
10740,-3389.0
10741,-3427.0
10742,-3459.0
10743,-3511.0
10744,-3543.0
10745,-3573.0
10746,-3574.0
10747,-3600.0
10748,-3616.0
10749,-3763.0
10750,-3788.0
10751,-3896.0
10752,-3980.0
10753,-4122.0
10754,-4143.0
10755,-4598.0
10756,-4721.0
10757,-4972.0
10758,-5016.0
10759,-5032.0
10760,-5083.0
10761,-5310.0
10762,-5427.0
10763,-5433.0
10764,-5565.0
10765,-6044.0
10766,-6171.0
10767,-6250.0
10768,-6368.0
10769,-6634.0
10770,-6707.0
10771,-6708.0
10772,-6757.0
10773,-6773.0
10774,-7060.0
10775,-7093.0
10776,-7140.0
10777,-7146.0
10778,-7645.0
10779,-7956.0
10780,-7999.0
10781,-8037.0
10782,-8126.0
10783,-8265.0
10784,-8340.0
10785,-8422.0
10786,-8552.0
10787,-8670.0
10788,-8934.0
10789,-9000.0
10790,-9120.0
10791,-9204.0
10792,-9347.0
10793,-9509.0
10794,-9540.0
10795,-9647.0
10796,-10026.0
10797,-10232.0
10798,-10315.0
10799,-10513.0
10800,-10641.0
10801,-10707.0
10802,-10732.0
10803,-10785.0
10804,-10799.0
10805,-10800.0
10806,-10810.0
10807,-11004.0
10808,-11280.0
10809,-11355.0
10810,-11729.0
10811,-11897.0
10812,-12101.0
10813,-12133.0
10814,-12179.0
10815,-12299.0
10816,-12378.0
10817,-12600.0
10818,-12974.0
10819,-12990.0
10820,-13457.0
10821,-13524.0
10822,-13535.0
10823,-13565.0
10824,-14040.0
10825,-14276.0
10826,-14302.0
10827,-14340.0
10828,-14381.0
10829,-14381.0
10830,-14399.0
10831,-14608.0
10832,-15152.0
10833,-15291.0
10834,-15632.0
10835,-15704.0
10836,-15708.0
10837,-15799.0
10838,-16192.0
10839,-16200.0
10840,-16330.0
10841,-16915.0
10842,-16915.0
10843,-16999.0
10844,-17539.0
10845,-17540.0
10846,-17548.0
10847,-17557.0
10848,-17568.0
10849,-17645.0
10850,-17675.0
10851,-17697.0
10852,-17700.0
10853,-17963.0
10854,-17965.0
10855,-17967.0
10856,-17969.0
10857,-17969.0
10858,-17970.0
10859,-17973.0
10860,-17975.0
10861,-17976.0
10862,-17977.0
10863,-17978.0
10864,-17979.0
10865,-17980.0
10866,-17981.0
10867,-17982.0
10868,-17983.0
